row_type,backend,N,iteration,measure,seconds
ITER,FLINT,9,5,keygen,0.228048
ITER,FLINT,9,6,keygen,0.258828
ITER,FLINT,9,7,keygen,0.279990
ITER,FLINT,9,8,keygen,0.281248
ITER,FLINT,9,9,keygen,0.255619
ITER,FLINT,9,10,keygen,0.245799
ITER,FLINT,9,11,keygen,0.245741
ITER,FLINT,9,12,keygen,0.258696
ITER,FLINT,9,13,keygen,0.281530
ITER,FLINT,9,14,keygen,0.281756
ITER,FLINT,9,15,keygen,0.281642
ITER,FLINT,9,16,keygen,0.281708
ITER,FLINT,9,17,keygen,0.281694
ITER,FLINT,9,18,keygen,0.258148
ITER,FLINT,9,19,keygen,0.246616
ITER,FLINT,9,20,keygen,0.247295
ITER,FLINT,9,21,keygen,0.258678
ITER,FLINT,9,22,keygen,0.282136
ITER,FLINT,9,23,keygen,0.283463
ITER,FLINT,9,24,keygen,0.264444
SUMMARY,FLINT,9,,keygen_avg,0.257393
ITER,FLINT,10,0,keygen,0.302807
ITER,FLINT,10,1,keygen,0.299288
ITER,FLINT,10,2,keygen,0.337273
ITER,FLINT,10,3,keygen,0.340586
ITER,FLINT,10,4,keygen,0.345790
ITER,FLINT,10,5,keygen,0.343137
ITER,FLINT,10,6,keygen,0.345620
ITER,FLINT,10,7,keygen,0.343801
ITER,FLINT,10,8,keygen,0.346166
ITER,FLINT,10,9,keygen,0.450551
ITER,FLINT,10,10,keygen,0.487329
ITER,FLINT,10,11,keygen,0.401522
ITER,FLINT,10,12,keygen,0.404829
ITER,FLINT,10,13,keygen,0.345177
ITER,FLINT,10,14,keygen,0.347274
ITER,FLINT,10,15,keygen,0.390949
ITER,FLINT,10,16,keygen,0.406365
ITER,FLINT,10,17,keygen,0.358124
ITER,FLINT,10,18,keygen,0.347113
ITER,FLINT,10,19,keygen,0.367596
ITER,FLINT,10,20,keygen,0.405785
ITER,FLINT,10,21,keygen,0.382647
ITER,FLINT,10,22,keygen,0.347616
ITER,FLINT,10,23,keygen,0.346065
ITER,FLINT,10,24,keygen,0.405573
SUMMARY,FLINT,10,,keygen_avg,0.367959
ITER,FLINT,11,0,keygen,0.475604
ITER,FLINT,11,1,keygen,0.407861
ITER,FLINT,11,2,keygen,0.434186
ITER,FLINT,11,3,keygen,0.477841
ITER,FLINT,11,4,keygen,0.442076
ITER,FLINT,11,5,keygen,0.409899
ITER,FLINT,11,6,keygen,0.465557
ITER,FLINT,11,7,keygen,0.483595
ITER,FLINT,11,8,keygen,0.415267
ITER,FLINT,11,9,keygen,0.415713
ITER,FLINT,11,10,keygen,0.484721
ITER,FLINT,11,11,keygen,0.459423
ITER,FLINT,11,12,keygen,0.416330
ITER,FLINT,11,13,keygen,0.447886
ITER,FLINT,11,14,keygen,0.485828
ITER,FLINT,11,15,keygen,0.426916
ITER,FLINT,11,16,keygen,0.417632
ITER,FLINT,11,17,keygen,0.485796
ITER,FLINT,11,18,keygen,0.478321
ITER,FLINT,11,19,keygen,0.418538
ITER,FLINT,11,20,keygen,0.434587
ITER,FLINT,11,21,keygen,0.490476
ITER,FLINT,11,22,keygen,0.442206
ITER,FLINT,11,23,keygen,0.419696
ITER,FLINT,11,24,keygen,0.472794
SUMMARY,FLINT,11,,keygen_avg,0.448350
ITER,FLINT,12,0,keygen,0.567543
ITER,FLINT,12,1,keygen,0.489240
ITER,FLINT,12,2,keygen,0.545477
ITER,FLINT,12,3,keygen,0.562391
ITER,FLINT,12,4,keygen,0.494555
ITER,FLINT,12,5,keygen,0.536945
ITER,FLINT,12,6,keygen,0.574436
ITER,FLINT,12,7,keygen,0.496184
ITER,FLINT,12,8,keygen,0.551037
ITER,FLINT,12,9,keygen,0.566451
ITER,FLINT,12,10,keygen,0.496296
ITER,FLINT,12,11,keygen,0.551295
ITER,FLINT,12,12,keygen,0.569333
ITER,FLINT,12,13,keygen,0.493508
ITER,FLINT,12,14,keygen,0.549128
ITER,FLINT,12,15,keygen,0.566695
ITER,FLINT,12,16,keygen,0.498475
ITER,FLINT,12,17,keygen,0.543851
ITER,FLINT,12,18,keygen,0.579739
ITER,FLINT,12,19,keygen,0.591175
ITER,FLINT,12,20,keygen,0.581954
ITER,FLINT,12,21,keygen,0.544885
ITER,FLINT,12,22,keygen,0.498701
ITER,FLINT,12,23,keygen,0.588853
ITER,FLINT,12,24,keygen,0.550578
SUMMARY,FLINT,12,,keygen_avg,0.543549
ITER,FLINT,13,0,keygen,0.581771
ITER,FLINT,13,1,keygen,0.668354
ITER,FLINT,13,2,keygen,0.590638
ITER,FLINT,13,3,keygen,0.608235
ITER,FLINT,13,4,keygen,0.663279
ITER,FLINT,13,5,keygen,0.572825
ITER,FLINT,13,6,keygen,0.666276
ITER,FLINT,13,7,keygen,0.607567
ITER,FLINT,13,8,keygen,0.596404
ITER,FLINT,13,9,keygen,0.675394
ITER,FLINT,13,10,keygen,0.676672
ITER,FLINT,13,11,keygen,0.585034
ITER,FLINT,13,12,keygen,0.622424
ITER,FLINT,13,13,keygen,0.656250
ITER,FLINT,13,14,keygen,0.580833
ITER,FLINT,13,15,keygen,0.672496
ITER,FLINT,13,16,keygen,0.608603
ITER,FLINT,13,17,keygen,0.607491
ITER,FLINT,13,18,keygen,0.679301
ITER,FLINT,13,19,keygen,0.581902
ITER,FLINT,13,20,keygen,0.660400
ITER,FLINT,13,21,keygen,0.679379
ITER,FLINT,13,22,keygen,0.679550
ITER,FLINT,13,23,keygen,0.672013
ITER,FLINT,13,24,keygen,0.583869
SUMMARY,FLINT,13,,keygen_avg,0.631078
ITER,FLINT,14,0,keygen,0.773854
ITER,FLINT,14,1,keygen,0.676408
ITER,FLINT,14,2,keygen,0.739031
ITER,FLINT,14,3,keygen,0.711752
ITER,FLINT,14,4,keygen,0.708407
ITER,FLINT,14,5,keygen,0.801233
ITER,FLINT,14,6,keygen,0.788675
ITER,FLINT,14,7,keygen,0.870011
ITER,FLINT,14,8,keygen,1.032068
ITER,FLINT,14,9,keygen,0.811277
ITER,FLINT,14,10,keygen,0.699178
ITER,FLINT,14,11,keygen,0.727843
ITER,FLINT,14,12,keygen,0.734970
ITER,FLINT,14,13,keygen,0.697006
ITER,FLINT,14,14,keygen,0.765472
ITER,FLINT,14,15,keygen,0.671576
