row_type,backend,N,iteration,measure,seconds
ITER,FLINT,7,2,derive_shared_key,0.186133
ITER,FLINT,7,3,derive_shared_key,0.174496
ITER,FLINT,7,4,derive_shared_key,0.199294
ITER,FLINT,7,5,derive_shared_key,0.199289
ITER,FLINT,7,6,derive_shared_key,0.188773
ITER,FLINT,7,7,derive_shared_key,0.193004
ITER,FLINT,7,8,derive_shared_key,0.215723
ITER,FLINT,7,9,derive_shared_key,0.201071
ITER,FLINT,7,10,derive_shared_key,0.199549
ITER,FLINT,7,11,derive_shared_key,0.281306
ITER,FLINT,7,12,derive_shared_key,0.284890
ITER,FLINT,7,13,derive_shared_key,0.244266
ITER,FLINT,7,14,derive_shared_key,0.275491
ITER,FLINT,7,15,derive_shared_key,0.233392
ITER,FLINT,7,16,derive_shared_key,0.203467
ITER,FLINT,7,17,derive_shared_key,0.229400
ITER,FLINT,7,18,derive_shared_key,0.206375
ITER,FLINT,7,19,derive_shared_key,0.217400
ITER,FLINT,7,20,derive_shared_key,0.216767
ITER,FLINT,7,21,derive_shared_key,0.197084
ITER,FLINT,7,22,derive_shared_key,0.180753
ITER,FLINT,7,23,derive_shared_key,0.200286
ITER,FLINT,7,24,derive_shared_key,0.200000
SUMMARY,FLINT,7,,derive_shared_key_avg,0.212013
ITER,FLINT,8,0,derive_shared_key,0.227475
ITER,FLINT,8,1,derive_shared_key,0.322185
ITER,FLINT,8,2,derive_shared_key,0.262939
ITER,FLINT,8,3,derive_shared_key,0.234999
ITER,FLINT,8,4,derive_shared_key,0.244456
ITER,FLINT,8,5,derive_shared_key,0.264424
ITER,FLINT,8,6,derive_shared_key,0.237373
ITER,FLINT,8,7,derive_shared_key,0.270339
ITER,FLINT,8,8,derive_shared_key,0.272224
ITER,FLINT,8,9,derive_shared_key,0.233128
ITER,FLINT,8,10,derive_shared_key,0.305479
ITER,FLINT,8,11,derive_shared_key,0.269773
ITER,FLINT,8,12,derive_shared_key,0.230277
ITER,FLINT,8,13,derive_shared_key,0.270922
ITER,FLINT,8,14,derive_shared_key,0.231071
ITER,FLINT,8,15,derive_shared_key,0.269762
ITER,FLINT,8,16,derive_shared_key,0.245334
ITER,FLINT,8,17,derive_shared_key,0.261375
ITER,FLINT,8,18,derive_shared_key,0.230233
ITER,FLINT,8,19,derive_shared_key,0.269543
ITER,FLINT,8,20,derive_shared_key,0.269162
ITER,FLINT,8,21,derive_shared_key,0.230234
ITER,FLINT,8,22,derive_shared_key,0.269067
ITER,FLINT,8,23,derive_shared_key,0.240107
ITER,FLINT,8,24,derive_shared_key,0.262833
SUMMARY,FLINT,8,,derive_shared_key_avg,0.256989
ITER,FLINT,9,0,derive_shared_key,0.258073
ITER,FLINT,9,1,derive_shared_key,0.287847
ITER,FLINT,9,2,derive_shared_key,0.294555
ITER,FLINT,9,3,derive_shared_key,0.258936
ITER,FLINT,9,4,derive_shared_key,0.288970
ITER,FLINT,9,5,derive_shared_key,0.298221
ITER,FLINT,9,6,derive_shared_key,0.260282
ITER,FLINT,9,7,derive_shared_key,0.280865
ITER,FLINT,9,8,derive_shared_key,0.302675
ITER,FLINT,9,9,derive_shared_key,0.304847
ITER,FLINT,9,10,derive_shared_key,0.262977
ITER,FLINT,9,11,derive_shared_key,0.302028
ITER,FLINT,9,12,derive_shared_key,0.266725
ITER,FLINT,9,13,derive_shared_key,0.260251
ITER,FLINT,9,14,derive_shared_key,0.303465
ITER,FLINT,9,15,derive_shared_key,0.271694
ITER,FLINT,9,16,derive_shared_key,0.258725
ITER,FLINT,9,17,derive_shared_key,0.301740
ITER,FLINT,9,18,derive_shared_key,0.303052
